wallet,tx_count,total_value_eth_sent,total_value_eth_received,avg_gas,unique_recipients,unique_senders,contract_call_ratio,tx_frequency,tokens_sent_count,tokens_received_count,unique_tokens_sent,unique_tokens_received
0xe46357876d416782e69d3f5ce564a13b3c7b0f1b,3.0,0.0001,0.0,69492.0,3.0,0.0,0.6666666666666666,3.0,1.0,2.0,1.0,2.0
0xe463639e0181ead493cfec2c6123f0ce9521d4c9,5.0,0.0898561132365126,0.0,369760.2,1.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0
0xe46866105a4a35516bca24469955e3b86dfadfec,6.0,0.0,0.0,106979.16666666667,3.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0
0xe46935ae80e05cdebd4a4008b6ccaa36d2845370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0
0xe4749d2c1fc2c20040e7af4f70affc158903fc44,2.0,0.0,0.004,82891.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
0xe478b8eab31be51f50558447f15cbf2ec026add3,114.0,0.0,0.0,294993.56140350876,2.0,0.0,1.0,114.0,0.0,0.0,0.0,0.0
0xe47bef03cd3bd593677c9ed0aeaaf4dd0bdb9a34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
0xe47c0dd4c6283076aa8f36e0ff87a95f95ec234a,1.0,0.0,0.00039,65000.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
0xe47d50c3050a33c4a9317c09bacafe3e2d745f81,2.0,0.0,0.000300754405461478,47707.5,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
0xe48687ca451e6913c12f7ef60effd7a0e8a683a2,1.0,0.0,0.0,96046.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0
0xe487ed5ec80cca6e8a44f6d6f3f712088df8ad4f,2.0,0.1,0.2,186526.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
0xe48ebd633200108085ab7413d38af7ac894bcb65,11.0,0.0,0.0,67227.09090909091,10.0,0.0,1.0,11.0,11.0,14.0,10.0,10.0
0xe48f599c8fc3aafba12d82a049b327f2ba2a549f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,4.0
0xe492719abe6f431a2f874ce92fca5580a915e618,2.0,0.0,0.0,228119.5,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0
0xe49c29821c40693b9d8a1fa16bd4cca62044064c,0.0,0.0,0.0052607032192536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe4a643af563af305c0d6b0c48e64691b073b984f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,5.0
0xe4a671ade8c2f59dc49828a0d85c13cb843b984f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0
0xe4a8164e046714093d446219385d780e03eed9d4,1.0,0.01,0.0,21000.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0
0xe4ac50f633dee879bd83b2f0ff5fb858a0c58d90,2.0,0.0,0.0,68310.0,1.0,0.0,1.0,2.0,12.0,5.0,6.0,1.0
0xe4ace8bbaa6bc951c85272a2249ad50386c58d90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,4.0
0xe4b1f5e2b4e7d68323904524287c5642f2157d56,5.0,0.1120093302063527,0.05615,124420.6,4.0,1.0,0.6,5.0,1.0,1.0,1.0,1.0
0xe4b566400ce5321fe1ba0c6d57bac6605e9f2228,2.0,0.0,0.0999044021657916,621141.5,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
0xe4be9a6e25f36ee1fecf758da99f13c9593519c7,1.0,0.125,0.1269464780604045,1754354.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0
0xe4c3681f76b361d52d4123638dc2fa8aefcc0cd2,4.0,0.0439,0.01,246864.75,2.0,1.0,0.75,4.0,3.0,1.0,2.0,1.0
0xe4c6049a9dd49f334383b2acca63ee1ee05f1a0d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0
0xe4c701cea598d3cce7596c941d8dc3b5d4719694,2.0,0.626707252847459,0.626790791596424,21000.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
0xe4c87d71c8de1a104802857d014d0e44c8410205,3.0,0.03,0.001088424877133,116168.33333333333,3.0,1.0,0.6666666666666666,3.0,1.0,0.0,1.0,0.0
0xe4c99174198720d0088af44d935e45b27237ae3d,2.0,48.51491105221336,24.633454752379595,43000.0,2.0,6.0,0.5,2.0,1.0,0.0,1.0,0.0
0xe4cb1cc4a206766b891e612ddc0e044306cb45ab,10.0,0.0,0.0,220599.9,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0
0xe4cbc3497054f3f4c937e92f250dfbc3aa4cb53c,10.0,0.8659515013432739,0.0,281246.2,2.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0
0xe4cc082dcb1841d69df9ed277c951c2c80ceeb0c,2.0,0.0099649575355971,0.0099997952396009,52642.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
0xe4cd3ef89b58f50b4aed938756b2324e8a90347c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0
0xe4cfdbc361b00852d122e705036b3ba73fe3d73d,23.0,0.001989426516798705,0.0,21000.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
0xe4d31e0bda77c8dc96db28d4c132713cbeff52da,4.0,1.0,0.0,281451.25,4.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0
0xe4d327005ba3e037c884cb9d976c562563fc437c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0
0xe4da31cf4922f418bee01dd86e72631ab643bb5d,5.0,0.0,0.0,1393626.8,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
0xe4dc3a56be31ff601e411a2f5a93d4465ed0b621,10.0,0.065,0.0,266395.8,5.0,0.0,1.0,10.0,3.0,7.0,2.0,2.0
0xe4dd408f2cd89bf662d8a26e22aa1be6632d0334,10.0,0.005122111129323,0.0,149221.6,3.0,0.0,0.9,10.0,3.0,1.0,1.0,1.0
0xe4dfd633b311af249c3521a53494448f257e55a6,2.0,0.0,0.0002665042329699,45534.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0
0xe4e392621bf9db7872693962a38eb818e9a3eadc,6.0,0.16733,0.0,240264.66666666666,3.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0
0xe4e656b5215a82009969219b1babb7c0757a3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0
0xe4e7129e19d0bbca9131621d48e569241653a975,3.0,2.9,2.99688532,1118617.3333333333,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0
0xe4ea761bc638d5957b8eaa7132fe532d95fba9f8,4.0,0.775905702420914,0.0,180250.0,3.0,0.0,0.75,4.0,1.0,1.0,1.0,1.0
0xe4eb310389c6d68483bc3373f455a452ad193c75,0.0,0.0,0.047888,0.0,0.0,69.0,0.0,0.0,0.0,12.0,0.0,2.0
0xe4ebd836832f1a8a81641111a5b081a2f90b9430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0
0xe4ed74ee8974565fc4dec0d117e400435c1a3fbf,5.0,0.0,0.0,87292.4,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
0xe4ee974104e810bd7294e76419fa8f6527b761bf,7.0,0.0,0.0014548303642736,90443.28571428571,3.0,3.0,1.0,7.0,7.0,6.0,2.0,2.0
0xe4ef52488d17596be6429452a58a5371d3d53d92,2.0,0.0,0.0,68628.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0
0xe4f27bb5955e020c50b88a97e5dddd39f6d4714c,7.0,0.0,0.0,169090.85714285713,2.0,0.0,1.0,7.0,3.0,3.0,2.0,2.0
0xe4f3c2e834de80ecf959a5ed19685c381c47b89f,3.0,0.25,0.0,1006213.6666666666,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0
0xe4f93014ad86bc0e40e8fe93d37cfbac49ef726b,2.0,0.0,0.00204587,279101.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
0xe4faaa80ccf723976655c1815386d1b13303cc64,8.0,6.0984483331e-08,0.0,139414.875,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
0xe4ff61b8880931ea0ae62b6b02208370454adb57,5.0,0.005259202489775,0.0050439617638058,922543.4,2.0,2.0,0.8,5.0,0.0,0.0,0.0,0.0
0xe4ff834102ef570028d7d7081adff35cafdedc61,1.0,0.0,0.0,70447.0,1.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0
0xe501514721aab59a0e9598f2b20efca0106f66b1,2.0,4.6314024221906e-05,6.5186274006e-05,52500.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
0xe501ffd6b918afe5cccbb9974842256b9b721b76,1.0,0.0,0.001,456539.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
0xe5047b1c62530aa84c0f9f7f7ec19132f9fd96ce,6.0,0.12,0.0,301220.3333333333,2.0,0.0,1.0,6.0,2.0,2.0,1.0,1.0
0xe50b34f5c78c34f329c7419ef7a22bb447e17983,4.0,0.0,0.0,58937.75,2.0,0.0,1.0,4.0,25.0,10.0,10.0,3.0
0xe50cc3b33a2c8804fcf916a6a9336e9a8499d01b,4.0,0.0,0.0,54540.75,2.0,0.0,1.0,4.0,5.0,2.0,3.0,2.0
0xe50ec27043dd66944be3a488671bf87dc28093fd,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe513f101a876625ed0eb65218a4c7a6a01992c8b,12.0,0.33,0.0,306438.9166666667,7.0,0.0,1.0,12.0,4.0,3.0,4.0,2.0
0xe51682c8d1a04901998a6e91b42fbfb85eb4253b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0
0xe516dd1dbdf3bc7a647f8e1995a81ba3c96fa32f,2.0,20.0,2e-09,31500.0,1.0,2.0,0.0,2.0,6.0,2.0,4.0,1.0
0xe518e8db352dd96e0cc23de22402982ca2a489fb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0
0xe51c26ad027a38de7daf0e4a22bf9f5aa9c1e47c,1.0,0.0,0.0,70000.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0
0xe51d0f89dc401a9fd99e9cb02305738d1e98a235,1.0,0.0,0.001,70000.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
0xe51f69fe86bf03e20bae2b4535bc20d1d85257eb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0
0xe51f9c2a6bb9e43fa38826682d2ead73a5a73cf5,3.0,0.0,0.0,84000.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,2.0
0xe520da57a85ab17e3d2514b5be443e9ee4bd14c6,3.0,0.107391461205192,0.10755186,21000.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
0xe5225cb4300712d80ae3d0714f8dd1022e52a22d,1.0,0.0,0.0,96046.0,1.0,0.0,1.0,1.0,8.0,1.0,4.0,1.0
0xe5271261a16267413bea4d52e19753dec092b551,1.0,1e-09,0.0,21200.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0
0xe527344e334edf4f8aff932e6dc42c48d015b551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0
0xe52aceb97d3ac88d5601f8c9f91d61626579065b,1.0,0.0,0.0001041344819492,46133.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
0xe52d5b1747e95c9298679626614095fdd1c7761b,4.0,0.0,0.0,175021.5,3.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0
0xe52d6c8ea8c58d9b7620c2d99a89cdfd680d777b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
0xe52db25a10ba481dbb215b9c559ca47c4454afbd,1.0,0.0,0.0345172820621034,76851.0,1.0,1.0,1.0,1.0,8.0,2.0,5.0,1.0
0xe52ef0e881dd39c659dcf678c25e1ef3bc7f62ae,6.0,0.01,0.0,238825.16666666666,5.0,0.0,1.0,6.0,2.0,1.0,2.0,1.0
0xe52fb1cd6a7af0ca50c34a5c9fc60c4c95299664,4.0,0.2,0.0,156966.75,2.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0
0xe530d28960d48708ccf3e62aa7b42a80bc427aef,0.0,0.0,6.5877,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe531a89eb9c452beec5d07329a9a8086101e0cbe,3.0,22.102363566674914,22.102409549999997,50000.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
0xe534a54392995923ebe5c08824ee60eb92c9d0bb,11.0,0.048563076739345,0.0,372256.0909090909,3.0,0.0,0.8181818181818182,11.0,3.0,0.0,1.0,0.0
0xe534da1ad0a1777fe59690be8c4292ba31df140a,1.0,0.0680198662201015,0.0680673386405723,21000.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0xe535c85249602a412f1085b5127668366229275a,4.0,0.0,0.0,135058.25,3.0,0.0,1.0,4.0,3.0,1.0,2.0,1.0
0xe5368122b008f6bf54fdb9e1f622b5fab1e9e868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe53f054f8c4feff2fabbde01823daf0b27dd0473,1.0,0.0,7.972951682251399e-05,75000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0xe5402d088d5f051219c84aa7c221fdaaa889c803,30.0,0.0,0.0,35000.0,1.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0
0xe543528a8d17c7ac0ea36742cb633e86573f1518,11.0,0.0,0.0005543873051200001,80000.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0
0xe543647c1fd04dd91f735f84551a7d6927b0a5fc,5.0,0.0,0.011556723852,265971.0,4.0,1.0,1.0,5.0,3.0,5.0,1.0,4.0
0xe547eb293a82f13f9311197c9230e1d82a16ab19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe547f259a5209414f2a8a50de721a7619172b648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0
0xe5481b9ed8cbeb4e0852bf8aa9d74762c34f0cb1,4.0,0.6748170876631465,0.0,144681.25,3.0,0.0,0.75,4.0,1.0,1.0,1.0,1.0
0xe5483fd5e4f3b8537eea53bbc39e0e9ed02f85d1,14.0,0.035,0.0,219681.0,9.0,0.0,1.0,14.0,3.0,3.0,2.0,3.0
0xe5496f4e1c38e383e61290f7cb28af19ef4bae50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,2.0,2.0
0xe549d30eb4ee049b63b3a05ad531dd5862514943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
0xe54a5221e1b6c6cf781a9b6b90b13eedccc7da23,4.0,0.502511718553345,0.0,1000000.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0
0xe54c9da2d49f4a97923f2e1b82e20249923fd029,21.0,0.0,0.0,158821.52380952382,8.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0
0xe54d07d4a4eef584b2044d1ef98404e2c76092ec,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0
0xe551df889a5ceac909cec71f8739393ca96d53c3,2.0,0.0,0.0002683825723751,54309.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
0xe554913d80e51e4bc7f46b5370e07cac0103cbbb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0
0xe5557f87df3966c9a9ab6e77f925988df64b722c,5.0,0.0,0.0,75012.4,1.0,0.0,1.0,5.0,12.0,8.0,2.0,1.0
0xe556aba6fe6036275ec1f87eda296be72c811bce,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe556e36537fd64a5a9572961f0a5aa0f61997e68,6.0,0.0,0.0,463786.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0xe5575ec3433c5178101f36733934cb0d3d555b54,3.0,0.07,0.0,144501.66666666666,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0
0xe55f39627747ed77711da9a6c0a7b369c58194b1,4.0,0.006,0.005412,43652.75,2.0,1.0,0.5,4.0,2.0,0.0,1.0,0.0
0xe56501896434df82e76950da03d88505f051ecb9,8.0,4.15,3.0578207845220087,120239.75,4.0,1.0,0.875,8.0,3.0,4.0,2.0,2.0
0xe567d569be19dd911937d90c912d538d48f270bc,3.0,0.0,0.0,105000.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0
0xe567f90e9b4c4f154c1f0ea01e16868b6fa1c3ac,3.0,0.0,0.0,52341.666666666664,1.0,0.0,1.0,3.0,23.0,8.0,6.0,1.0
0xe5695a90719bb83a37c91088559fe4cc30aa6853,21.0,0.39,0.0,470739.1904761905,6.0,0.0,1.0,21.0,5.0,6.0,4.0,4.0
0xe56a1fcbd8646413c62fc6af7c6877e76d60a463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0
0xe56adda3088831dd42caa99c703956820eb66849,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0
0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0
0xe56efbf5ccf1a3a1f227bfd02b0856ac20e3c4cb,1.0,0.0,0.0,69817.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0
0xe57079da2b3dd2d18d12d5711f5d293d09f63f95,2.0,0.0,0.0,70000.0,1.0,0.0,1.0,2.0,5.0,1.0,2.0,1.0
0xe57180685e3348589e9521aa53af0bcd497e884d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
0xe57187a9774a8d6d1ddfc2184205a4d30e85c40d,2.0,1.3844159196947765,1.3998222002813998,205355.5,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0
0xe57713aa4731478b4d0efad3fd3bc887a0aec66b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,4.0
0xe579386dcad8bf7be798aade58e2c349c126c534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
0xe57985baea18f7ffe80666687c71a6943bd6c534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0
0xe579d55d79c1d3bbee8d9b727dd8088ed7d6c534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0
0xe57bd337cd97e2c575b191b8db76042d7eec994a,6.0,0.0,0.02679518,204962.5,4.0,1.0,1.0,6.0,3.0,0.0,3.0,0.0
0xe57ce0af77474209d668e1a1e00fb0bddc9b1a20,3.0,0.06914652,0.07055138837482,37333.333333333336,3.0,2.0,0.3333333333333333,3.0,1.0,0.0,1.0,0.0
0xe57ddb09bbe5713823c058c8db6345b6339bb712,4.0,0.43,0.0,187478.5,3.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0
0xe57e42ee9265d0387a29e8d80c1fc59e401be175,4.0,0.0,0.0,300000.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0
0xe581121daf8c1386b3623b0dbedddd4067870a49,2.0,0.0,0.0003263208041839,54303.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0
0xe583bcde0160b637330b27a3ea1f3c02ba2ec460,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe58909b33094a706e7fa6a8d17e07598210309f7,1.0,0.0,0.0001354129457096,46922.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
0xe58a84b717b4de2df910f57d82b6885cb594f941,3.0,0.073111,0.0,374305.3333333333,2.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0
0xe5909a4b3c8f15e33696a8337ccc2fc544f4d122,10.0,0.5112972845712362,0.3,196819.5,4.0,1.0,0.9,10.0,3.0,4.0,1.0,1.0
0xe592427a0aece92de3edee1f18e0157c05861564,0.0,0.0,0.34474117428395507,0.0,0.0,45.0,0.0,0.0,94.0,72.0,6.0,6.0
0xe592b6afa33872d563bb6fc2c817f0df78a82246,2.0,0.0,0.0,82900.0,1.0,0.0,1.0,2.0,14.0,4.0,6.0,1.0
0xe593fc9bd857a52c2a441ee134e067a7abdb0d98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,16.0,7.0,5.0
0xe59441a7b83715aa8500adaaf1c28ec58899bd3d,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,1.0,1.0
0xe594628fb39aacfc1c13fb8e2f2c60bca29f4c98,2.0,0.0,0.0003468013167139,54315.0,1.0,1.0,1.0,2.0,4.0,0.0,2.0,0.0
0xe5971fd226433d5d3a926c9fc99bbdd1e5953146,6.0,0.0,0.0,49922.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0xe59b50abe36b77c24081c530d8e1fb525d3267ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0
0xe59b74a3d2a37e51189fc0908f6f9a7a23b78049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0
0xe59b85ea59d14c0afccc61ac59085a59b622d13f,7.0,0.0,3.0000000000000004e-09,203162.2857142857,3.0,3.0,1.0,7.0,32.0,2.0,3.0,2.0
0xe59cafc57d49e548e4ee1c4e496ec6c0c3a385ea,2.0,0.005,0.0,281473.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0
0xe5a6ec8b5cd378ce93a595f454323136f08b8a32,3.0,0.013590000000000001,0.013590000000000001,239129.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
0xe5ad12065e3fb7ebd1b122c317d8560037925953,6.0,0.30000000000000004,0.0003026123551069,87170.5,4.0,1.0,0.6666666666666666,6.0,2.0,1.0,1.0,1.0
0xe5b2609c527b6c6bb2ca1b41cfdf43d947674bae,0.0,0.0,2.246425211651858,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe5b313ff1414dc23dc97cc246ce4655c72e7ce3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0
0xe5b372e4cc43048fc90be8480e9a5e0130d17f48,2.0,0.0010066401087707,0.00106089,55500.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
0xe5b4c0cb75c65250e5574342e8f3fcaf95014b4b,9.0,0.15771000000000002,0.0,58977.333333333336,5.0,0.0,0.5555555555555556,9.0,6.0,0.0,2.0,0.0
0xe5b9cf78106695e1871d19a8a7316f0ada4a83ed,1.0,0.0,0.0,1695928.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,2.0
0xe5bbc777fc25ec0bdee6928d763d30cbe93d29b7,28.0,3.2181416393906783,1.49985,208914.14285714287,4.0,1.0,0.9642857142857143,28.0,2.0,3.0,2.0,2.0
0xe5c27a4218d4b8ff0d522f2ede527695436099cb,2.0,0.0,0.000869568998126,54292.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0
0xe5c2b2a5b17959f6878f64b93c3550bd44b38ed2,3.0,0.029313286100703998,0.0005,37281.333333333336,2.0,1.0,0.3333333333333333,3.0,1.0,0.0,1.0,0.0
0xe5c4e29d3c4ca2ba6877e213593f91ba017e9e00,1.0,0.0,0.00018428,73960.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0xe5c69ffdbd275b53684e06b44ab5abb2bae9c233,1.0,5.544918932677368,1.0209,21000.0,1.0,3.0,0.0,1.0,0.0,10.0,0.0,2.0
0xe5c75564b2c4ab3339e4e68e8b116f12f551b0ff,20.0,0.0,0.0,1777216.05,3.0,0.0,1.0,20.0,15.0,6.0,1.0,1.0
0xe5c98f755580312a98deef459fb51dcb02f892bc,3.0,0.1,0.0,279869.3333333333,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0
0xe5cb5755a13d7f69d02434b35e165a543cfee104,0.0,0.0,1e-09,0.0,0.0,1.0,0.0,0.0,13.0,0.0,6.0,0.0
0xe5cbf35e64a1c63571e36bc47fbfb3e771de60ea,7.0,9.0,0.0,165694.2857142857,2.0,0.0,1.0,7.0,2.0,2.0,1.0,1.0
0xe5cd719c13d9104f07241ea49db01545e4d64875,3.0,0.06,0.0,398496.3333333333,1.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0
0xe5ce434a87ee8a1644e9bfb6a5973487befee104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0
0xe5cfbb0147d791d7c0f1ffe59969dbda11dbae43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0
0xe5d62d673b73e58fcdf4aca861fd81ceb6da634a,2.0,0.0874017004000813,0.0,230836.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0
0xe5d6d4357e12f666db25bd237ce3fb69028647cc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0
0xe5d9418e591af88b6f0af37f5b1d8e6d86a683c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0
0xe5da0994ec7e8993da641e0bb8b7a505aec80fae,2.0,0.001051502574833,0.00109688999901,55500.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
0xe5db6c0edfad3ba13c67e5b9535def8c8090a5c4,1.0,0.0,0.0005,541096.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0
0xe5deb60ea9bd225ea13d73550561d7326c0a21c5,2.0,0.29,0.0,707285.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0
0xe5e2baf96198c56380ddd5e992d7d1ada0e989c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
0xe5e6ed8184ebdc2c0d1b23db4c943f006de83fb0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0
0xe5ef9a14c98985a9a2b22095ef1ada672937d4fe,4.0,0.07,0.0,218987.25,2.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0
0xe5f6b43fc7e7f168bc1ba0e4b002731fddb018d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0
0xe5f8ff5593bf80cff07200d240ad6786037e0abc,5.0,0.002612051799863,0.00415438,312414.8,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
0xe5f943d59a347e7b6647c03ad5f800efcf33ae16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0
0xe5fce4f2195632a2bb4a0a9e7ee490c4a1e3b06e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0
