wallet,pca1,pca2,umap1,umap2,km_cluster,db_cluster,hdb_cluster,archetype
0xcc793b6415443815fd87006e412865dcdd6a08f1,3.5140983794563554,3.3610583404606063,10.798692,-1.6653532,3,-1,-1,Token receiver / airdrop
0xcc796cb225c8191606c04871b5829ef1a1850395,1.3713208966806407,-0.1651511525258414,3.6339035,6.5722384,3,3,8,Token receiver / airdrop
0xcc7d5785ad5755b6164e21495e07adb0ff11c2a8,-2.911975189948058,0.43863084864028795,19.982151,-8.849684,0,4,3,Casual ETH user
0xcc7d90dabfb98e27168022069eed4a7ea6feefef,2.974629950988895,3.0122167078677977,11.303883,-1.90964,3,3,-1,Token receiver / airdrop
0xcc7f079683cc44b8fd3f37d5e696f47d1bea8939,1.042911431040276,-0.39165794549652866,9.836746,3.7451527,3,3,8,Token receiver / airdrop
0xcc85c6681076ca6f3d231d9a79984bd01a23b818,-2.300878972607168,-2.7339285685954335,-6.057804,15.659192,0,1,0,Casual ETH user
0xcc86501e6bad159bfd1c51b24978295ad79ec7fb,2.2738315045704205,1.3786068415045463,8.895446,0.77651674,3,3,8,Token receiver / airdrop
0xcc86989e3a037b1fc51fe32b3adbd6b182395394,0.3431016998750882,0.5877254249856358,14.427507,2.2575278,3,3,8,Token receiver / airdrop
0xcc86bfb3ff261b876aec75378d6b1bc63584afb4,-2.722177776869378,-0.11642174935412251,-10.623798,1.1045706,0,5,1,Casual ETH user
0xcc8708bc7b3c8e37f92396933b6e33c0d31b1bc7,1.2440340346992618,0.2995697923436243,10.405843,2.6934285,3,-1,-1,Token receiver / airdrop
0xcc8bfdb51260bcb255e3ff3746ecbd7f44d5b958,2.121102453190989,1.2930098429279662,9.021371,1.0147197,3,3,8,Token receiver / airdrop
0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,-2.4039154796079814,-2.8036166282920862,26.071781,-7.549701,0,1,0,Casual ETH user
0xcc90105d4a2aa067ee768120ada19886021df422,-2.6621547285270397,-0.9521088208136881,12.772791,-10.757299,0,4,3,Casual ETH user
0xcc91144a17cf617f68110c27747a2fe81b030147,1.5482714213428297,1.4452590716689564,8.715348,0.41385958,3,3,8,Token receiver / airdrop
0xcc93391ea393c84b0d445a2f42f604c50bb90fe4,-2.7720324313308002,-0.03158677428868409,-4.659475,-16.741484,0,4,3,Casual ETH user
0xcc947b8ebb3d99f1cc01cc6597492c0a5a01e4e3,-2.6743542109849634,-0.33714404267774906,-12.120861,1.1659049,0,5,1,Casual ETH user
0xcc95c6ea365a187d0e0c712d7ce3ce84b5b90fe4,0.005126828785048768,0.07683013205583053,4.548298,-2.6959336,3,3,7,Token receiver / airdrop
0xcc98aa02a746315170a000e9c10f299adefe85bc,0.218338103286928,-2.3814919483285104,3.957761,-4.489289,2,2,4,Likely bot / MEV
0xcc994cfe630bdf2cc6b969a960a08aa6bda5f201,0.531326755862932,-0.5366623201520435,16.028206,-3.1417081,3,3,7,Token receiver / airdrop
0xcc9a0c905bb88b84b744fed69490c8f97ad3a585,-3.0235575533408534,1.158779294009028,0.26840132,11.137957,0,4,3,Casual ETH user
0xcc9ed84dcac044fdcbf72d3577c105099a008084,2.3165479226056025,1.0713722348718369,12.149531,7.386078,3,-1,-1,Token receiver / airdrop
0xcc9f0501f408d5b0e4bf73c3422de880f4ce279e,1.6150943659473762,-2.2141022195483737,20.779015,-4.039523,2,2,4,Likely bot / MEV
0xcc9fd4203a450544e15f4efe4b72c845ed4ac166,1.4218494736915153,-0.3486806659775916,13.856129,-4.389291,3,3,7,Token receiver / airdrop
0xcca0bc1064a1fea648312749880bba8841c0dcb8,0.8988725966733047,-0.47259531278531597,5.725304,-2.3190444,3,3,7,Token receiver / airdrop
0xcca1146b71f196fd7f61b0369c1526d8e14c8347,-2.720511272594576,-0.5353936821395172,-2.7937376,-7.082041,0,4,3,Casual ETH user
0xcca2473ec3c18e55e273e57dd908ade34c75b4b7,1.5343664506246675,0.20158226402530327,12.852142,3.0875807,3,3,8,Token receiver / airdrop
0xcca2e84e02777807dd45d663984edb932b34959a,1.9213874684678023,0.6056107044409521,9.039313,-0.6296652,3,3,8,Token receiver / airdrop
0xcca57a7325786084ce7641905e49fe68505eb846,1.3948206409369504,-0.33525769732934896,8.377979,3.4320693,3,3,8,Token receiver / airdrop
0xcca852bc40e560adc3b1cc58ca5b55638ce826c9,-3.3079030240729677,2.8052623710909326,14.095246,-7.4274325,0,4,3,Casual ETH user
0xccad6836e9e3c05f737573c4a4ca8b311a684df2,2.841464175642998,-2.0255070566013624,4.5482802,4.0556474,2,2,4,Likely bot / MEV
0xccae266f0e78e6d27ee60d0fcff265fb83fc7e1a,0.7170467348937429,0.40776231586437717,13.692084,3.0134604,3,3,8,Token receiver / airdrop
0xccae2da0fc6e913daf4273e1d7d04edc1e9ebce6,1.691714511733636,0.7753587963621049,12.096986,-3.1909206,3,3,7,Token receiver / airdrop
0xccb09e51823ae0c3655fbc4d5afc123980f8d913,3.032028057283932,3.222803800882843,10.611432,-0.31920147,3,3,8,Token receiver / airdrop
0xccc30990f8bf5fc37a136cf4efb2c93ed6a8d559,-2.751619350394729,-0.23276558309660075,-17.88111,-0.033662163,0,4,3,Casual ETH user
0xccc5d31699994cf924e3c22e820b1f3a74dd556f,1.7943317360211106,-0.6741951376605452,5.4212375,8.157141,2,7,5,Likely bot / MEV
0xccc6b12350e3b8679e7ffc3a181380573266fbaf,0.6328807186025466,-2.2852476370015458,5.673411,-4.372225,2,2,4,Likely bot / MEV
0xccc88a9d1b4ed6b0eaba998850414b24f1c315be,-2.5363745003178746,-2.893204410441168,16.752743,-4.6600027,0,1,0,Casual ETH user
0xccc958eabb5d05051fde5feb5d953eb5735c84dd,-2.700945245705452,-0.21441722260875168,-9.329856,11.766884,0,5,1,Casual ETH user
0xccca24a7b848c452de90d0050c8e9ffd3dc7f7df,2.9799645136643083,1.7042824584853093,10.58106,-0.4624454,3,-1,-1,Token receiver / airdrop
0xccca8915e6ec333643399c37b2f7ea74db913c46,-2.865381619633441,0.6092684697341293,19.052124,-10.062311,0,4,3,Casual ETH user
0xcccaf52edd2867b2c8180a61a09deb053d913c46,-2.664229480294575,-0.6812462027664318,-12.084966,5.439373,0,0,2,Casual ETH user
0xcccc62962d17b8914c62d74ffb843d73b2a3cccc,-2.546836198105963,-1.5206536268354098,-1.6741726,-11.487749,0,5,1,Casual ETH user
0xcccccccccc33d538dbc2ee4feab0a7a1ff4e8a94,-2.4826895320699216,-2.856894937410927,9.356849,8.84754,0,1,0,Casual ETH user
0xcccd218a58b53c67fc17d8c87cb90d83614e35fd,0.10924578839983988,0.4341350323311807,16.406616,1.0088702,3,3,8,Token receiver / airdrop
0xccce84362b2f6ba7db0126414ce33bd02c229ede,0.03304603368894932,0.3788508169651334,12.178989,12.770228,3,7,5,Token receiver / airdrop
0xccceb83c255cbb7206f4c3a4604ae01eaa7015fd,0.5881505307617615,-1.129255581651683,10.605204,5.660821,2,7,5,Likely bot / MEV
0xccd0b7b6fca3d8c68f6773a1b949fa99529db076,-0.04982450883577981,-2.4515823822345415,13.337848,9.655214,2,2,4,Likely bot / MEV
0xccd468a716db45296892d280327febf504ed1c95,-2.8643943607051106,0.35668120183852997,1.1279278,-1.3216623,0,4,3,Casual ETH user
0xccd54b64d4eab2e846c2682d502d481303e1b22a,0.7868890932470193,0.06926062332083899,21.247324,-4.934938,3,3,8,Token receiver / airdrop
0xccd5d7deb7164497b27e3d56ad80a9591e1e7522,-2.6127428547359477,-1.2893004553722405,23.970339,-0.87889886,0,0,2,Casual ETH user
0xccd6753ff01822c795c17b59693b04346442ceba,-2.664229480294575,-0.6812462027664318,-12.084909,5.439248,0,0,2,Casual ETH user
0xccd680fab817e72bfd6fb9f5902f28390cb24ff5,1.4952453647488773,-0.6341610448920851,10.602879,7.5613074,3,6,6,Token receiver / airdrop
0xccd8c7e7304a105f37221e8ebf7eb9849083601e,1.0850231144140559,-1.2915758071852173,7.248121,7.7219925,2,7,5,Likely bot / MEV
0xccda3e2ea42ce46e952c909396fed7f6a9eb5782,0.6276203526381716,-2.265645104074774,5.659048,-4.329646,2,2,4,Likely bot / MEV
0xccda4e6b941509bb4a984839b8e4f71c691cc473,1.220758553931483,-1.9927574445433909,6.141479,-4.6578197,2,2,4,Likely bot / MEV
0xccdc1fcca7155bcd04e6f1e641ea0c0da6cb55e0,-2.903078721190014,0.687394478565879,-2.1379151,-9.833428,0,4,3,Casual ETH user
0xccdc3c0d3e5c336228b0974314fc38e704cb55e0,-2.854056736008929,0.532742828074502,-1.2756267,4.087629,0,4,3,Casual ETH user
0xccddc15577095357581b747e434677bb170920e2,2.0592131962692855,1.6814156305013774,9.492762,0.41648442,3,3,8,Token receiver / airdrop
0xccde045f10c9d1dfd3d348c513215f2d8b3ad83f,-3.183152471573983,1.832329061478788,-2.7363007,4.397701,0,4,3,Casual ETH user
0xccdf7cf4db3792ea9f1376ce8745e37dd128f003,-2.683581054547324,-0.6072106260125208,-10.784068,9.214407,0,0,2,Casual ETH user
0xccdfadc7f4159465ae82d35ae7f23daf5f28f003,-2.90350804898856,0.8764065561677472,-2.1879616,-2.187816,0,4,3,Casual ETH user
0xcce2c1f2b578ee09157fdd95efb9761ec00e6953,1.7806610372764688,-2.1405868496115548,3.0972354,-10.978106,2,2,4,Likely bot / MEV
0xcce2d4820997d78e7c2e355b14e47d37385ae1cf,0.7715806559623798,-0.2769739395956717,9.864377,10.779436,3,3,7,Token receiver / airdrop
0xcce56f9d3820a920cc4f6ca1be0de9adbdaee917,1.609796759140135,-0.3219185694970345,14.466774,-3.9037762,3,3,7,Token receiver / airdrop
0xcce79611df1e55994754decd22ed8504262e31b9,1.2032155780727511,-0.3525277902214112,3.5693676,1.5408288,3,3,8,Token receiver / airdrop
0xccefc6db1010af90ab0fa0bbbd86f6d8c1627df7,1.8234211456696532,-2.171011197029553,20.97282,-2.259243,2,2,4,Likely bot / MEV
0xccf0b8e9bd50b2440c867a6ceae17ce4d7adc208,2.231748457174322,-0.08373347883997719,10.189193,2.3513722,3,3,8,Token receiver / airdrop
0xccf11a3f91ccdad130123a7c934e62f54628a62f,-2.9255670241553857,0.6842203912036667,13.465009,-16.205843,0,4,3,Casual ETH user
0xccf1e648d05f1300774b39b9ab288a325928a62f,0.5702485666187753,0.6506381419158428,12.587524,0.22959487,3,3,8,Token receiver / airdrop
0xccf1fa2cf7404a5e333da490097755ce56dc2ff6,1.2245844939170627,-1.1265203395920893,-0.6336163,2.3135552,2,7,5,Likely bot / MEV
0xccf225dca8b55b0763f0c5312c50fcaf47567506,1.4193701455312966,-0.3533316349254929,5.5884566,7.964314,3,7,5,Token receiver / airdrop
0xccfa5c589d7bf67e09650bc0ee6fc5442c24a526,1.2156849798305056,-0.40717643977001894,19.515163,-4.017943,3,3,8,Token receiver / airdrop
0xccfd7f17799b9429df8d10f74ec5ddc53e040265,1.6325005340650376,-0.21612560895304914,13.506726,-4.27493,3,3,7,Token receiver / airdrop
0xccfdc549484cd724169175a0b6db751139517086,2.4539023432680875,-0.8909864777206454,5.7423387,8.852094,2,7,5,Likely bot / MEV
0xccff574bd554f77accfc4e569dec652f3d5ccfa2,-2.6533895603946607,-0.9742118016494732,-8.697653,4.12669,0,0,2,Casual ETH user
0xccffc17d45be5bcae4cd5ea5d3673838f32b6ade,0.5018085927183782,-0.3148490427092191,6.0646625,-8.91733,3,3,8,Token receiver / airdrop
0xccffe3620ff1a01179cc803e221707b965f6cfa2,-2.9591260361940357,0.8356696461346201,10.758202,14.907482,0,4,3,Casual ETH user
0xcd08de2a60d1c17b317504c15b5610058c1efeb5,0.6729029122322537,0.2420961195812925,11.645337,2.5846727,3,3,-1,Token receiver / airdrop
0xcd0906e2e4933d4e3fd83b558a7ec2435ff07134,-2.6743542109849634,-0.33714404267774906,-11.854347,-5.5428805,0,5,1,Casual ETH user
0xcd10b7edfe93040c3c6707142c914cd345eec69f,-2.6743542109849634,-0.33714404267774906,-12.120527,1.1654269,0,5,1,Casual ETH user
0xcd119c2011e1dbd6bb30beb790a5350049fff06d,-2.885557471952252,0.36855909374908635,10.386965,-8.379595,0,0,2,Casual ETH user
0xcd1394d24e1e404f9eb3609f872b0736becb9d74,1.8995815574929045,-2.170785081012842,21.414968,-1.8197551,2,2,4,Likely bot / MEV
0xcd1c3ea3c850c95106b375ec554275ac740e2665,0.5350865738491216,-0.3147502422385109,-2.8860633,2.712339,3,3,8,Token receiver / airdrop
0xcd2085efbbb16d29233f4013238adb879e5b83c5,0.6066645592771283,0.1639615823415046,14.073178,-2.6245441,3,3,7,Token receiver / airdrop
0xcd211569a108fdac74d729ba7358a743a3c2e08d,1.2967341555037368,-0.6961806170735362,11.724321,8.064936,3,6,6,Token receiver / airdrop
0xcd22d77334135afbc02db65cbee5315b31941127,1.6760129118187386,0.0929102404189727,10.449691,0.8290025,3,3,8,Token receiver / airdrop
0xcd24f4e8128137742746e4ecf557173c2065b03e,1.246453746435493,-0.7408153469008819,12.029379,8.346414,3,6,6,Token receiver / airdrop
0xcd25a212f9466e8f306493111c59317418bd0dca,0.4290412432988234,-0.14398684781902432,26.585472,1.6791219,3,3,7,Token receiver / airdrop
0xcd295655d4993695e4f31b600a5a00eb491ad7c2,0.1870040035296501,0.0007526048552596064,12.816514,-3.1136715,3,3,7,Token receiver / airdrop
0xcd2f195ebfc732f3dce3db0b4412f4069b6b55a7,0.032624780351276556,0.20799876091302263,16.443165,1.0673939,3,3,8,Token receiver / airdrop
0xcd2f9d12c5c88dd1e6afec26253a1ecec9cd8ad9,-2.6661207656087336,-0.8602481720227937,-1.664714,-0.15647547,0,5,1,Casual ETH user
0xcd2fa054ecca7802b0d874c08d07448bc96711f0,0.12283061814344244,-0.1809477148220164,4.5179386,-7.6262975,3,3,8,Token receiver / airdrop
0xcd2fb3ce25420bdde7a5b82b580437bb19bbace8,1.701397891194706,-0.060970999563655266,9.992583,2.0465124,3,3,8,Token receiver / airdrop
0xcd36ef81d350c8bbec309efa15c2da297d3b9a75,0.013520758670295436,0.2813552604822341,18.922844,-11.695156,3,3,8,Token receiver / airdrop
0xcd38c2795253643c57f2ae1a794db927e55afa14,0.9101497715983885,0.7295511403955134,15.6535635,0.5648609,3,3,8,Token receiver / airdrop
0xcd3bd44847b81d0a6502b071f1976dc59ef511a1,0.6406949365000839,-1.255807278798222,2.4592505,3.4862757,2,7,5,Likely bot / MEV
0xcd3c2df3838bb6e4aed65fb0e349c5414ed70920,-3.5905488911318804,3.538979465958097,14.599965,-8.420975,0,4,3,Casual ETH user
0xcd4400381007e1602d96b0ddbc86e65dca0db66b,-2.701518509332706,-0.2611737570877217,-13.965298,0.54937685,0,5,1,Casual ETH user
0xcd452c162da7761f08f656b8e5ede3a385981378,-3.26673546128935,2.2124282101836177,2.0922298,6.060722,0,4,3,Casual ETH user
0xcd4541f2b6fa9d73ea37c03353219076db5db311,2.4939657839032607,-1.1170160203766926,7.1864038,7.01215,2,7,5,Likely bot / MEV
0xcd4577ec772a1f693bace2f80ee2a4b2b680d05d,1.1533498233463457,-1.1056440113299968,6.1344166,8.907441,2,7,5,Likely bot / MEV
0xcd46f5b896fe2a113746abba8c8c065f92a3ebf0,-2.8304841622421746,0.21607132388588204,11.876665,17.067862,0,4,3,Casual ETH user
0xcd47269cedb9a168c7608145281c3c406962ac68,-2.9492466898420986,0.8581699688664165,11.015219,-11.1784525,0,4,3,Casual ETH user
0xcd4994a553a67ff6b64d539aeb6e2f533a3107a6,1.0807986738612518,0.274542892510552,10.794221,2.9133484,3,3,8,Token receiver / airdrop
0xcd4abaf39691dcbb877165b7ba6d04ec6436c22a,-2.919329713649047,0.735990192493606,-7.524843,-4.60337,0,4,3,Casual ETH user
0xcd4d54bca15bf5a5ba9d5d90baf09a7b9899a4bc,0.6262156743680097,-1.08892597013764,18.009237,-5.59537,2,7,5,Likely bot / MEV
0xcd4d6d9a6f4e05b8b859dd8dd5475dc96da1af99,1.6036680407929091,-0.09992900993728979,9.829178,2.153857,3,3,8,Token receiver / airdrop
0xcd5272ede237b80e9188f589ff008f88b3073ab8,-0.46066714929741004,-1.3340602249851838,7.0056505,7.8623786,2,-1,-1,Likely bot / MEV
0xcd531ae9efcce479654c4926dec5f6209531ca7b,6.68037251662557,12.028907898627253,9.134153,-3.342497,1,-1,-1,Active DeFi user
0xcd53c5e815904b2fa804dfbbdb940eb9c6ec39b9,0.37048953309488974,0.4513166836751584,14.533052,2.333766,3,3,8,Token receiver / airdrop
0xcd5e8ac1b3c22aaabbd92d44ed1838bdb44c53ee,-2.91033852821054,0.6785953490005495,10.9580555,-11.221244,0,4,3,Casual ETH user
0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,-3.0306799320527733,0.5293229329615734,12.01254,-10.0698,0,-1,-1,Casual ETH user
0xcd61a8d0d220e2a50a48f6f014724f29808c3dfb,2.3601278541252584,-1.999470192177013,6.781074,-5.0678134,2,-1,-1,Likely bot / MEV
0xcd61ce0301e835a56c4b90a3e137065ef195c7b2,-3.336601990069851,2.474809307017996,1.9215745,6.3186793,0,4,3,Casual ETH user
0xcd63612a52219d6af511160ee6eee9e8b27611a0,1.3965843761721999,-0.9622861205705909,4.9293113,-8.926329,2,7,5,Likely bot / MEV
0xcd63a29faff07130d3af89bb4f40778938aabb85,-2.7459936873837694,-0.26772996360923834,6.5894074,15.80086,0,4,3,Casual ETH user
0xcd63bfa3699c698aed829982abbea291b207d368,1.6081494030166166,0.47103364999202596,11.067619,-3.442964,3,3,-1,Token receiver / airdrop
0xcd644d236a284ea4edc5fb15eb2cffa1a91ceb59,0.4915464022769468,-0.33872339259593864,17.502632,8.446642,3,3,7,Token receiver / airdrop
0xcd654003e2fb3d5c517329cf8dc84ccd78d0b2c7,-2.715081577523324,-0.3395808083518887,23.65888,2.7586884,0,0,2,Casual ETH user
0xcd6896d77c9bce549d698de3e8cf2ff9c2dc828d,-2.300878972607168,-2.7339285685954335,-6.0577583,15.659118,0,1,0,Casual ETH user
0xcd6b980029e6e6e0733ac8ec3e02be9410d09799,0.5114983988001914,5.120025053844993,10.57338,-8.4051285,3,-1,-1,Token receiver / airdrop
0xcd6cfa7a337fe14581d824d8e21756a871278021,1.031274325601563,-0.69164372792301,11.711421,7.3641644,3,6,6,Token receiver / airdrop
0xcd7100d2bf395e371a91ba6d83fb43d86928d484,-2.903078721190014,0.687394478565879,-2.1378994,-9.833431,0,4,3,Casual ETH user
0xcd7103dd84dd85a1908333b859105c0ed191d484,-2.5966488201458766,-1.1912914756282305,-11.752243,-8.79196,0,0,2,Casual ETH user
0xcd718d729b3a00f5af3365d928c0a03f4bd2d484,-0.10019497029495018,-0.8558272741780758,6.6956697,-3.4769728,2,6,6,Likely bot / MEV
0xcd71ee197712a479c391aa5e57db700b0c7dd484,-2.812300944778611,0.2926458480337716,-4.264305,-9.644389,0,4,3,Casual ETH user
0xcd7232cdc88c6d78b3ec5a22d6b61dc7ad64d231,-2.722177776869378,-0.11642174935412251,-11.773971,-1.9486945,0,5,1,Casual ETH user
0xcd72e82b2095db6931fa7d35664a3c9ab45c93c1,1.2545829372071806,-0.28544543188757776,10.380739,1.6439545,3,3,8,Token receiver / airdrop
0xcd745007a1a5c6fe5d4068925bbb8cd7ddd501fe,1.0862450988147232,-1.3469664908936796,7.30091,7.4103484,2,7,5,Likely bot / MEV
0xcd77c8b6ca15f2a9a0ff992ef513fb3951c940a7,1.1181717050304305,1.342187314626858,8.181363,0.58278,3,3,8,Token receiver / airdrop
0xcd79055682c7f42410953840a561d6acdc261b11,1.1247088281603879,-1.3436363714779231,7.834891,8.637002,2,7,5,Likely bot / MEV
0xcd7f5ecae5ee1eee28350278441a871111817b32,1.2250907853846507,-0.39683012359090936,19.40332,-3.9661584,3,3,8,Token receiver / airdrop
0xcd7f7cc5e7d037ef9fc9940e64fd083800518c94,1.4759628872807622,0.2826217080237478,6.93991,6.658308,3,-1,-1,Token receiver / airdrop
0xcd8315614f19202c8a7fe8f1ad75d0d48f3a8dde,1.5667424334242825,0.22411162919457264,12.280741,3.0839236,3,3,8,Token receiver / airdrop
0xcd8377bb993891293780e614dc79ecb2c9653483,0.8714584753639014,-0.4527018766622343,5.854425,-1.8936992,3,3,7,Token receiver / airdrop
0xcd83f4c3a4b96d56367e482a3774802877b82e13,2.782454824510349,1.481774220349313,10.463396,-0.9447105,3,-1,-1,Token receiver / airdrop
0xcd89276208fd6523b45aee6690e0e06609e8e0e3,-2.722177776869378,-0.11642174935412251,-11.644404,-1.3634787,0,5,1,Casual ETH user
0xcd8965aef9ce9134abe3d9032cc9faaaa8948618,-2.754994597310899,0.03503922461316507,-5.659755,-14.616743,0,5,1,Casual ETH user
0xcd89fdc0a92b8e424a5bafabd5f5c988c6d4f71d,0.4527400000698545,-0.33877141427797464,20.274832,8.493789,3,3,7,Token receiver / airdrop
0xcd8adb6422f8ee09879f3e511f6e15c1addd3b09,-2.3363109874250556,-2.757860641776984,10.045756,4.7478595,0,1,0,Casual ETH user
0xcd919bbf233da166bd79bd5bac64dea5347c44c8,0.5361829866896474,-0.3147469870499131,4.9933343,19.05351,3,3,8,Token receiver / airdrop
0xcd9616c04239c73237c101b518d435f4c80b68d2,2.5138565782739137,2.24760991536685,11.237912,0.27910882,3,-1,-1,Token receiver / airdrop
0xcd98aed458bad612aa129ced8d5569b7a43a15fe,0.9864477002284363,-0.22732561532555579,12.904289,-3.6359677,3,3,7,Token receiver / airdrop
0xcd9b797ebe00af8bf5a8f4657a67980fa658ebbe,1.2163811835847975,0.40800438777638487,8.87235,-1.0388134,3,3,8,Token receiver / airdrop
0xcd9d41ad893b2cd4cd8fdee8516e389916df941b,-2.903078721190014,0.687394478565879,-2.1378474,-9.833505,0,4,3,Casual ETH user
0xcd9e9343d6a29a5e911ec5b2abda845ad018799b,0.38272580810216966,0.385624511185926,13.005231,-4.6721306,3,-1,-1,Token receiver / airdrop
0xcd9f91a80bdd50a4ca580f3b76b470efa8515095,1.0926188735678388,0.11264082991815624,13.00665,2.9992375,3,3,8,Token receiver / airdrop
0xcda1612f23ab6133fa2b43cc7d45688a9f391af5,0.33717967272419036,-0.5336410741724524,24.936642,5.630767,3,3,7,Token receiver / airdrop
0xcda3de2b4a951e62d82bb32b0d384d0f0df337d6,0.12872346913037094,-0.5978149791645192,21.159967,-9.618188,3,3,7,Token receiver / airdrop
0xcda62796ccff2bbbc6c3a1e2213f45528a779973,0.9472823409675076,-1.165337613485524,6.376451,9.073395,2,7,5,Likely bot / MEV
0xcda72070e455bb31c7690a170224ce43623d0b6f,-2.3649417682145684,-2.77725701648806,16.786917,17.245329,0,1,0,Casual ETH user
0xcda8e08cc5c1b63663b1358755cda731e5b48ba4,1.1681409948813992,0.6562240714552585,15.720708,0.57046896,3,3,8,Token receiver / airdrop
0xcda9d71bdfae59b89cee131ed3079f8ac4c77062,-2.2993157939541593,-2.680161100922486,3.4410439,0.34338984,0,1,0,Casual ETH user
0xcdaa484a6a787cd20707cfa94d9841850cdf99ff,1.8812173768140654,-0.0372792879026332,10.7227,3.3265567,3,3,8,Token receiver / airdrop
0xcdb688457dbdc486d22f1d51c8c3c5afd31d1967,-2.751619350394729,-0.23276558309660075,-3.9883182,-12.892667,0,4,3,Casual ETH user
0xcdb741c3647be3dee85019273fe3f1579cd6d8bd,0.5542093396965383,-0.31793742529174024,17.590672,-1.3688028,3,3,8,Token receiver / airdrop
0xcdc2b0e08cd32db1d989234b9ce3029c04d0744a,2.300707651422462,-2.04879805627246,15.149825,7.1953163,2,2,4,Likely bot / MEV
0xcdc3cf81de341a0e01fa2c9378b3008a1e60f0d5,0.45107374386403093,-0.3387737397679057,20.264048,8.50399,3,3,7,Token receiver / airdrop
0xcdcca2dd2e80f228c89ea888efc7821242acd0dd,1.7263466697958194,-1.2467873696357452,3.2520256,14.783059,2,7,5,Likely bot / MEV
0xcdcda740f488008658fec43b45fce3de80bc036e,0.35411250074960837,-0.5329524959659498,3.8853023,5.5667186,3,3,7,Token receiver / airdrop
0xcdd37ada79f589c15bd4f8fd2083dc88e34a2af2,4.727280644180532,6.290068534880211,9.828012,-3.0092437,1,-1,-1,Active DeFi user
0xcdd69833eb7f5ef0f16e7917ff06f3bd67b59336,-2.8179765988362298,0.29032737287333554,-4.338603,-3.900592,0,4,3,Casual ETH user
0xcdd82ce1231bb8b02435bd98c05179b0b9313451,2.35782804328076,-0.4481309842877275,5.2313795,8.208948,2,7,5,Likely bot / MEV
0xcdd8dec17622468a1775d18bb4fcfe8be8ba8b68,-2.9407039932312204,1.0106009975536456,22.180796,-8.899968,0,4,3,Casual ETH user
0xcdddbcb65f01d7696ecca0e635f425ce4d429010,2.3122940697298757,5.138960908269183,11.19651,-0.21151532,3,-1,-1,Token receiver / airdrop
0xcdde3c00d6fc1db14111255ac34b5d360b19e901,-2.7403217947961083,-0.3901309520337634,23.811176,-6.245088,0,0,2,Casual ETH user
0xcde2fec787269d37a80f58920c660d3ef05f6048,1.3951177774363148,-0.3124027404843881,9.786987,3.263244,3,3,8,Token receiver / airdrop
0xcde307c8eccaa110c768c6b8d42fba1db1e6d726,1.129276454832505,0.011660673587414929,13.842977,-4.5139155,3,3,7,Token receiver / airdrop
0xcde46a486e5d4c79a5399f4955787535f43167b6,-2.8179765988362298,0.29032737287333554,-4.3384724,-3.9004428,0,4,3,Casual ETH user
0xcde4745fb549b4a7777a95bcfa9dfd27c58e71f4,-2.8108310834771264,0.04051703972581045,20.074352,-13.083555,0,4,3,Casual ETH user
0xcde6209bcc0c9dc0c3d1a7f8ef5527c157338036,1.1663389977858565,-0.4280641580592451,12.012674,8.197578,3,6,6,Token receiver / airdrop
0xcdea0385014f27eed61780d9362aacb771d6eb2b,-2.3001304266425944,-2.731652770106144,19.037584,7.044999,0,1,0,Casual ETH user
0xcdf597e461a7be6d74b357528005a24b58d29998,0.3591207507105105,-2.2120452127459442,5.927502,-4.305534,2,2,4,Likely bot / MEV
0xcdf7370293a143e6bbfc08a8f8882823a44fd448,-2.7191941398003383,-0.1795946104764839,5.111028,13.945201,0,5,1,Casual ETH user
0xcdf7ba2822bfa478fb9ae3cf80f84b11b48eebc4,5.056475651930901,-1.5161340461157178,14.018691,7.517416,2,2,4,Likely bot / MEV
0xcdf89bce15892ec6841d3eb11a14e12d80f8cf7c,1.8120232947211972,-0.7204923445298209,12.450382,6.9206386,2,6,6,Likely bot / MEV
0xcdf9f50519eb0a9995730ddb6e7d3a8b1d8ffa07,-2.9920083585846893,1.0380778565245714,20.793346,3.0542357,0,4,3,Casual ETH user
0xcdfa84fe6699e930416e045d318ab40364221996,-2.7398534073370104,-0.034842602742884685,-10.435377,-6.777282,0,5,1,Casual ETH user
0xcdfe9453f84f94f89050aaf7bd8ccaac3f8b0ca7,-2.9544088179974732,1.0711435704061147,-1.9972616,-2.2637794,0,4,3,Casual ETH user
0xce01c90de7fd1bcfa39e237fe6d8d9f569e8a6a3,-2.7559568814373963,-0.5593670851296165,12.252394,-10.568101,0,4,3,Casual ETH user
0xce08565f334a9df1f0a695fc18538bfce1524663,0.930752143548103,-1.1644740959399675,6.37413,9.100334,2,7,5,Likely bot / MEV
0xce08d6aaae4c9dd39ef293cf3351a79b8fff5f5d,0.888111077065345,-0.012284423318689158,10.869487,-6.2981324,3,3,7,Token receiver / airdrop
0xce0b17e6e94c9068b760557ba11a7bb1943f5674,-2.751619350394729,-0.23276558309660075,-9.336756,-3.889369,0,4,3,Casual ETH user
0xce0c443cfdcc859effb3058eaa30b945029c2f75,0.4456684306715226,-0.12012758393668183,20.152859,2.515922,3,3,8,Token receiver / airdrop
0xce0d2213a0eaff4176d90b39879b7b4f870fa428,1.8370382301348926,-2.1906849399970687,22.381771,-3.157103,2,2,4,Likely bot / MEV
